Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
   [9] u(int, std::vector<double, std::allocator<double> >&, std::vector<double, std::allocator<double> >&, int, double, double, double, double) [49] alglib_impl::ae_complex_from_d(double) [145] alglib::ae_matrix_wrapper::~ae_matrix_wrapper()
  [17] mM(double, double, std::vector<double, std::allocator<double> >&, double, int) [81] alglib_impl::ae_complex_from_i(long) [146] alglib::ae_vector_wrapper::c_ptr()
   [6] mV(std::vector<double, std::allocator<double> >&, std::vector<double, std::allocator<double> >&, double, double, double, double, int, double) [135] alglib_impl::rmatrixlurcondinf(alglib_impl::ae_matrix*, long, alglib_impl::ae_state*) [116] alglib::ae_vector_wrapper::attach_to(alglib_impl::x_vector*, alglib_impl::ae_state*)
 [125] mY(std::vector<double, std::allocator<double> >&, std::vector<double, std::allocator<double> >&, double, std::vector<std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >, std::allocator<std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > > >&, std::vector<std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >, std::allocator<std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > > >&) [108] alglib_impl::rmatrixlefttrsmmkl(long, long, alglib_impl::ae_matrix*, long, long, bool, bool, long, alglib_impl::ae_matrix*, long, long, alglib_impl::ae_state*) [117] alglib::ae_vector_wrapper::ae_vector_wrapper(long)
 [126] mZ(std::vector<double, std::allocator<double> >&, std::vector<double, std::allocator<double> >&, double, std::vector<std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >, std::allocator<std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > > >&, std::vector<std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >, std::allocator<std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > > >&) [109] alglib_impl::_ialglib_mcopyblock(long, long, double const*, long, long, double*) [118] alglib::ae_vector_wrapper::~ae_vector_wrapper()
 [154] save(std::vector<double, std::allocator<double> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [101] alglib_impl::ae_matrix_set_length(alglib_impl::ae_matrix*, long, long, alglib_impl::ae_state*) [147] alglib::densesolverreport::densesolverreport()
 [153] save(double&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [69] alglib_impl::ae_vector_set_length(alglib_impl::ae_vector*, long, alglib_impl::ae_state*) [148] alglib::densesolverreport::~densesolverreport()
   [1] step(int, double, double, double, double, bool, bool, bool, std::vector<double, std::allocator<double> >&, std::vector<double, std::allocator<double> >&, int, double, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [88] alglib_impl::_ialglib_rmatrixrank1(long, long, double*, long, double*, double*) [149] alglib::_densesolverreport_owner::_densesolverreport_owner()
  [10] uVek(std::vector<double, std::allocator<double> >&, std::vector<double, std::allocator<double> >&, double, double, double, double, int, double) [110] alglib_impl::ae_state_set_break_jump(alglib_impl::ae_state*, __jmp_buf_tag (*) [1]) [95] alglib::_densesolverlsreport_owner::~_densesolverlsreport_owner()
  [42] Reibf(double, double, double) [89] alglib_impl::_ialglib_i_rmatrixrank1f(long, long, alglib_impl::ae_matrix*, long, long, alglib_impl::ae_vector*, long, alglib_impl::ae_vector*, long) [150] alglib::ae_matrix_wrapper::c_ptr() const
 [127] solve(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >&, std::vector<double, std::allocator<double> >&) [82] alglib_impl::rmatrixscaledtrsafesolve(alglib_impl::ae_matrix*, double, long, alglib_impl::ae_vector*, bool, long, bool, double, alglib_impl::ae_state*) [151] alglib::ae_vector_wrapper::c_ptr() const
  [25] CosInt(int, double, double, std::vector<double, std::allocator<double> > const&, int) [136] alglib_impl::ae_matrix_init_attach_to_x(alglib_impl::ae_matrix*, alglib_impl::x_matrix*, alglib_impl::ae_state*, bool) [44] std::_Function_base::_Base_manager<A(double, double, int, std::vector<double, std::allocator<double> >&, int)::{lambda(double)#1}>::_M_manager(std::_Any_data&, std::_Function_base::_Base_manager<A(double, double, int, std::vector<double, std::allocator<double> >&, int)::{lambda(double)#1}> const&, std::_Manager_operation)
  [24] SinInt(int, double, double, std::vector<double, std::allocator<double> > const&, int) [111] alglib_impl::_ialglib_i_rmatrixlefttrsmf(long, long, alglib_impl::ae_matrix*, long, long, bool, bool, long, alglib_impl::ae_matrix*, long, long) [45] std::_Function_base::_Base_manager<B(double, double, int, std::vector<double, std::allocator<double> >&, int)::{lambda(double)#1}>::_M_manager(std::_Any_data&, std::_Function_base::_Base_manager<B(double, double, int, std::vector<double, std::allocator<double> >&, int)::{lambda(double)#1}> const&, std::_Manager_operation)
 [121] theta0(double)         [67] alglib_impl::xdot(alglib_impl::ae_vector*, alglib_impl::ae_vector*, long, alglib_impl::ae_vector*, double*, double*, alglib_impl::ae_state*) [68] std::_Function_base::_Base_manager<m(int, int, double, double, std::vector<double, std::allocator<double> > const&, double, int)::{lambda(double)#1}>::_M_manager(std::_Any_data&, std::_Function_base::_Base_manager<m(int, int, double, double, std::vector<double, std::allocator<double> > const&, double, int)::{lambda(double)#1}> const&, std::_Manager_operation)
  [43] dversch(double, double) [91] alglib_impl::imax2(long, long, alglib_impl::ae_state*) [20] std::_Function_base::_Base_manager<CosInt(int, double, double, std::vector<double, std::allocator<double> > const&, int)::{lambda(double)#1}>::_M_manager(std::_Any_data&, std::_Function_base::_Base_manager<CosInt(int, double, double, std::vector<double, std::allocator<double> > const&, int)::{lambda(double)#1}> const&, std::_Manager_operation)
  [96] multipl(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >&, std::vector<double, std::allocator<double> >&) [47] alglib_impl::ae_log(double, alglib_impl::ae_state*) [21] std::_Function_base::_Base_manager<SinInt(int, double, double, std::vector<double, std::allocator<double> > const&, int)::{lambda(double)#1}>::_M_manager(std::_Any_data&, std::_Function_base::_Base_manager<SinInt(int, double, double, std::vector<double, std::allocator<double> > const&, int)::{lambda(double)#1}> const&, std::_Manager_operation)
  [97] multipl(double, std::vector<double, std::allocator<double> >&) [52] alglib_impl::ae_sqr(double, alglib_impl::ae_state*) [27] std::_Function_base::_Base_manager<dCosInt(int, int, double, double, std::vector<double, std::allocator<double> > const&, int)::{lambda(double)#1}>::_M_manager(std::_Any_data&, std::_Function_base::_Base_manager<dCosInt(int, int, double, double, std::vector<double, std::allocator<double> > const&, int)::{lambda(double)#1}> const&, std::_Manager_operation)
 [122] theta0p(double)        [37] alglib_impl::ae_fabs(double, alglib_impl::ae_state*) [23] std::_Function_base::_Base_manager<dSinInt(int, int, double, double, std::vector<double, std::allocator<double> > const&, int)::{lambda(double)#1}>::_M_manager(std::_Any_data&, std::_Function_base::_Base_manager<dSinInt(int, int, double, double, std::vector<double, std::allocator<double> > const&, int)::{lambda(double)#1}> const&, std::_Manager_operation)
   [4] Integral(std::function<double (double)> const&, double, double, int) [71] alglib_impl::ae_free(void*) [16] std::_Function_base::_Base_manager<verschVek(std::vector<double, std::allocator<double> >&, std::vector<double, std::allocator<double> >&, double, double, double, double, int)::{lambda(double)#1}>::_M_manager(std::_Any_data&, std::_Function_base::_Base_manager<verschVek(std::vector<double, std::allocator<double> >&, std::vector<double, std::allocator<double> >&, double, double, double, double, int)::{lambda(double)#1}> const&, std::_Manager_operation)
  [35] ddversch(double, double) [74] alglib_impl::ae_sign(double, alglib_impl::ae_state*) [19] std::_Function_handler<double (double), A(double, double, int, std::vector<double, std::allocator<double> >&, int)::{lambda(double)#1}>::_M_invoke(std::_Any_data const&, double&&)
 [128] theta0pp(double)       [83] alglib_impl::ae_sqrt(double, alglib_impl::ae_state*) [18] std::_Function_handler<double (double), B(double, double, int, std::vector<double, std::allocator<double> >&, int)::{lambda(double)#1}>::_M_invoke(std::_Any_data const&, double&&)
  [15] verschVek(std::vector<double, std::allocator<double> >&, std::vector<double, std::allocator<double> >&, double, double, double, double, int) [46] alglib_impl::ae_c_abs(alglib_impl::ae_complex, alglib_impl::ae_state*) [22] std::_Function_handler<double (double), m(int, int, double, double, std::vector<double, std::allocator<double> > const&, double, int)::{lambda(double)#1}>::_M_invoke(std::_Any_data const&, double&&)
  [54] alglib_impl::ae_c_neq_d(alglib_impl::ae_complex, double) [59] alglib_impl::ae_c_div(alglib_impl::ae_complex, alglib_impl::ae_complex) [7] std::_Function_handler<double (double), CosInt(int, double, double, std::vector<double, std::allocator<double> > const&, int)::{lambda(double)#1}>::_M_invoke(std::_Any_data const&, double&&)
  [60] alglib_impl::ae_fp_less(double, double) [53] alglib_impl::ae_fp_eq(double, double) [8] std::_Function_handler<double (double), SinInt(int, double, double, std::vector<double, std::allocator<double> > const&, int)::{lambda(double)#1}>::_M_invoke(std::_Any_data const&, double&&)
  [40] alglib_impl::ae_maxreal(double, double, alglib_impl::ae_state*) [72] alglib_impl::ae_round(double, alglib_impl::ae_state*) [12] std::_Function_handler<double (double), dCosInt(int, int, double, double, std::vector<double, std::allocator<double> > const&, int)::{lambda(double)#1}>::_M_invoke(std::_Any_data const&, double&&)
  [58] alglib_impl::ae_v_moved(double*, long, double const*, long, long, double) [38] alglib_impl::ae_trunc(double, alglib_impl::ae_state*) [11] std::_Function_handler<double (double), dSinInt(int, int, double, double, std::vector<double, std::allocator<double> > const&, int)::{lambda(double)#1}>::_M_invoke(std::_Any_data const&, double&&)
 [129] alglib_impl::rmatrixplu(alglib_impl::ae_matrix*, long, long, alglib_impl::ae_vector*, alglib_impl::ae_state*) [94] alglib_impl::ae_v_add(double*, long, double const*, long, long) [36] std::_Function_handler<double (double), verschVek(std::vector<double, std::allocator<double> >&, std::vector<double, std::allocator<double> >&, double, double, double, double, int)::{lambda(double)#1}>::_M_invoke(std::_Any_data const&, double&&)
  [70] alglib_impl::ae_isfinite(double, alglib_impl::ae_state*) [41] alglib_impl::ae_v_len(long, long) [119] std::vector<std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >, std::allocator<std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > > >::_M_default_append(unsigned long)
  [92] alglib_impl::ae_touch_ptr(void*) [64] alglib_impl::ae_assert(bool, char const*, alglib_impl::ae_state*) [77] std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_default_append(unsigned long)
  [85] alglib_impl::ae_v_moveneg(double*, long, double const*, long, long) [55] alglib_impl::ae_c_eq_d(alglib_impl::ae_complex, double) [50] std::vector<double, std::allocator<double> >::_M_default_append(unsigned long)
  [86] alglib_impl::rmatrixrank1(long, long, alglib_impl::ae_matrix*, long, long, alglib_impl::ae_vector*, long, alglib_impl::ae_vector*, long, alglib_impl::ae_state*) [39] alglib_impl::ae_fp_neq(double, double) [26] std::vector<double, std::allocator<double> >::vector(std::vector<double, std::allocator<double> > const&)
 [130] alglib_impl::rmatrixsolve(alglib_impl::ae_matrix*, long, alglib_impl::ae_vector*, long*, alglib_impl::densesolverreport*, alglib_impl::ae_vector*, alglib_impl::ae_state*) [62] alglib_impl::ae_malloc(unsigned long, alglib_impl::ae_state*) [152] std::vector<double, std::allocator<double> >::operator=(std::vector<double, std::allocator<double> > const&)
